zip_code,2011_MHI,2012_MHI,2013_MHI,2014_MHI,2015_MHI,2016_MHI,2017_MHI,2018_MHI,2019_MHI
24382,42813,39461,40052,38205,37885,39119,44972,45911,48202
24401,44392,45105,45044,44386,43635,46394,49905,49926,53770
24411,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
24412,55119,59563,67212,65625,,-666666666,-666666666,-666666666,-666666666
24413,58214,45750,56429,46083,42292,43333,43750,47266,49821
24415,-666666666,48281,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
24416,36051,36019,36364,32756,30281,30778,34256,40220,40422
24421,50023,52636,53750,52846,58708,60811,65625,69629,72462
24422,39916,45386,39635,38962,39007,40360,40222,40392,42803
24426,43916,44388,43756,45727,42742,42454,43487,48821,46565
24430,31167,29350,28427,36286,31481,29327,26583,31957,31250
24431,50673,38468,34939,52353,52854,55728,55919,50208,42887
24432,54861,60042,60221,52050,55000,54844,54821,57778,61250
24433,50083,50625,37500,21953,,-666666666,-666666666,47000,47813
24435,42111,51128,61679,83250,68191,72039,71250,57431,51134
24437,53269,81676,96080,82672,70250,61842,-666666666,-666666666,64659
24439,26964,25598,23056,24583,28348,34375,36923,36528,39643
24440,43654,41089,45861,49611,51563,47072,53092,65333,66928
24441,48778,43854,44232,47140,46936,47970,49861,56563,59740
24442,42933,35795,26875,37596,38056,-666666666,-666666666,25625,-666666666
24445,47857,46930,40697,42591,42964,45430,44894,46574,48387
24448,33438,35000,37019,29432,29038,35833,37250,31563,35625
24450,46372,48167,48708,45088,46516,50293,52176,53773,57654
24457,28534,28226,28922,30250,,13375,14914,17000,23462
24458,44444,51786,52292,50750,40217,44844,43304,37279,30398
24459,72931,61250,63125,62917,53083,63500,70964,73285,74978
24460,63297,62011,65093,52548,50066,48281,43516,36636,57581
24464,31250,44605,46438,45324,44327,53421,46000,55804,-666666666
24465,42196,55150,51806,45526,48929,47976,46761,48173,54028
24467,61694,62988,56667,71071,71917,84226,85163,90147,96000
24471,48191,44563,41154,53214,54271,54545,57305,61458,62981
24472,53839,53177,53729,56694,52216,43208,40953,30795,31667
24473,45875,42356,37083,35000,34013,30742,28313,32255,45000
24474,30515,31481,30566,32257,45357,50313,48676,49531,50208
24476,34375,35446,36328,36667,,65313,68269,69643,74464
24477,53067,52508,53440,51777,52018,53948,56031,60013,63184
24479,48690,48438,51449,59457,59659,67188,89265,54519,45495
24482,42759,45660,44784,43906,48333,50642,58750,54600,56964
24483,46458,46667,46250,52635,51144,53750,55375,55583,55703
24484,48429,37222,39211,37205,36825,35417,42772,45000,46786
24485,52727,54250,56818,57153,55625,42500,31250,41250,52917
24486,55217,56054,53750,59515,59911,58869,58805,60478,60369
24487,41793,42500,43036,53209,,54356,57683,60293,65617
24501,30771,30448,29916,30717,30606,31273,32049,33969,38182
24502,43761,45772,44340,46580,46008,46499,48722,49864,50112
24503,68842,66730,66161,64833,65472,67491,67172,71810,75353
24504,29393,28624,28300,29935,31399,32813,36233,40429,41264
24517,41473,39484,36422,37053,36460,39680,37331,39962,38293
24520,47050,43125,40804,36607,33125,45523,49129,55385,58750
24521,40433,43796,43420,45288,48262,47342,52053,54012,54712
24522,41189,45140,49466,46830,47695,50080,52740,52292,55652
24523,41226,41926,42685,44131,46250,47586,49769,51255,51632
24526,46505,47054,48546,58839,58029,59667,66071,68482,58167
24527,46450,48512,49620,51587,53295,52538,53981,56111,53803
24528,43258,34340,34835,36550,36033,37315,41818,43074,42688
24529,30571,34250,34866,33849,32061,44231,41250,36546,46944
24530,42404,42750,36786,45500,42042,45313,48036,44981,52955
24531,39102,40924,39863,40181,41266,40395,44103,48109,51491
24534,30302,30156,28051,28214,26964,25714,30500,40714,34654
24536,51477,50938,58250,58026,68693,68696,70978,74643,86964
24538,50986,54673,55569,55170,56932,62386,58397,61461,55795
24539,36607,35208,32308,32386,30500,30278,32941,-666666666,34904
24540,35960,38015,36513,37901,39753,39154,38888,39847,40280
24541,32448,31624,32931,33047,33101,35390,37067,38424,39059
24549,43983,43542,42473,47143,45089,45574,47788,51360,49605
24550,56700,51825,51980,52025,52206,50641,57050,57067,60321
24551,71265,73189,73776,73386,72354,73487,76483,78355,81991
24553,46591,46399,41285,42336,32212,34556,38393,43306,48833
24554,44044,43500,43426,39688,40550,43036,41855,44115,48696
24555,44500,46346,49330,49795,47520,47537,51346,42315,39318
24556,62903,65303,63629,63447,62788,59242,59449,60417,67773
24557,35005,35078,32490,34010,33886,35772,37888,38506,38604
24558,32546,37163,41639,42130,44263,45191,39825,37542,34872
24562,68885,72292,51932,52000,49766,57981,52143,51719,54107
24563,37804,38371,40000,41761,39569,40026,40446,43333,44015
24565,31842,35000,34464,38629,39400,42763,48625,34813,32500
24566,32011,37415,40027,42389,39572,46250,52404,60452,60820
24569,50325,41250,38396,35833,30968,36402,42813,43864,50882
24570,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
24571,37228,35000,39491,41637,44821,53575,56595,56351,52162
24572,45906,44244,44468,42301,42888,43451,44762,45077,50915
24574,44567,47117,47955,50522,57714,61250,64155,54922,60429
24577,35385,36447,37514,37133,30776,31975,38371,31691,33416
24578,53828,47257,47143,39219,44583,44750,50000,51532,50602
24579,33600,33158,39719,46875,47750,47050,46845,48125,45817
24580,50991,50855,52143,58074,59094,62609,60329,63718,48750
24581,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
24586,37241,42771,43452,42092,41733,43055,42212,45592,48388
24588,42293,42023,45944,44762,47837,46362,45833,45389,46051
24589,31250,26544,21646,29063,38150,39314,42083,48977,47425
24590,46903,50299,51840,50464,50545,52403,54356,59508,58511
24592,33260,32507,32285,33761,33992,35523,36987,42676,44707
24593,56591,62921,65242,60833,55333,66019,67121,65855,72589
24594,42857,36038,35305,36385,30386,28125,36518,36150,37276
24595,42434,44706,66058,68646,53750,-666666666,-666666666,103750,106154
24597,49861,44706,40368,27269,35313,32153,49219,61140,42440
24598,53560,48068,43380,42941,35069,41563,53917,56167,64491
24599,99375,65667,32042,30389,31008,30192,45893,67674,49821
24601,59853,-666666666,-666666666,29167,,28906,29063,-666666666,-666666666
24602,37727,34211,35598,29522,33445,33889,36824,35804,36250
24603,32099,33500,31701,30825,21750,27889,27014,24232,26179
24604,11472,22625,22719,26165,25426,23698,19605,17500,17616
24605,42197,42166,44083,41116,42141,40651,42250,42021,48062
24606,49000,49224,50923,50964,,17500,18073,-666666666,-666666666
24607,46442,22179,20806,22802,21964,22222,23125,36250,41667
24609,36088,35035,34947,36295,35068,34924,40949,43211,43312
24612,122582,125200,55357,34219,,21458,21250,-666666666,-666666666
24613,26875,28714,19741,20486,,-666666666,-666666666,45188,36932
24614,32474,33243,33769,36190,35023,33140,34347,35201,36552
24620,15775,16720,16678,17019,17264,21125,21684,20564,23673
24622,29191,24891,24750,24388,25667,24697,27539,29028,28365
24628,27000,28056,50170,53438,,-666666666,-666666666,-666666666,-666666666
24630,35781,37120,33707,35053,36005,36022,42963,43313,43750
24631,37348,34375,31354,29089,27870,32857,32324,39205,32500
24634,57824,48558,42292,37260,40313,38214,36696,37604,31042
24635,25461,26429,26359,24375,30250,31429,23750,24018,19036
24637,56955,51162,53320,48030,48611,50845,52070,52946,54742
24639,31971,31111,27120,26932,26860,30301,30328,32092,33169
24641,31483,33642,33788,35181,33160,32609,29076,31119,31300
24646,32105,42969,33571,41875,48295,41719,31083,25625,35694
24649,24740,21909,24820,26504,29554,35463,40300,41318,40801
24651,33146,34470,33160,35772,40139,44146,45896,47820,49904
24656,35089,31953,37341,36222,36444,31192,34093,34668,41958
24657,15658,16250,17868,33750,33625,40625,38125,38203,36838
24701,30863,32982,32646,33014,32448,33548,32199,33332,36106
24712,42417,40357,38043,39286,41339,40195,33933,34293,39231
24714,19531,16929,18750,45156,16694,17107,21823,38333,-666666666
24715,27708,29940,34444,33750,27500,28125,25893,27375,35000
24716,50625,34643,14531,17692,,46917,34524,58606,-666666666
24719,50179,50795,52772,29415,,-666666666,-666666666,-666666666,-666666666
24724,73466,75667,75078,77656,,46250,53466,53846,56250
24726,22321,24722,40132,27132,52978,53984,-666666666,23073,22328
24729,23125,23854,23036,23884,,24554,26620,26813,27292
24731,58750,16500,41250,58750,44417,42167,44241,43667,-666666666
24733,18333,18359,16951,19034,21490,44464,33929,47656,-666666666
24736,33382,33393,34375,36136,33125,27083,30625,32563,30833
24737,48064,48750,22222,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
24738,45046,42946,43036,43750,33831,35804,49226,72688,72938
24740,34923,36356,37045,38321,39147,40692,42786,43245,43586
24747,35234,35400,33682,33209,31435,32207,28430,31132,30109
24801,25542,32951,27386,27900,29209,27083,26900,29219,31293
24808,35331,37431,40556,26833,30469,30893,36667,37500,30139
24811,21344,16343,16331,22560,25455,28229,27228,30990,47431
24813,27685,18182,27721,22857,23618,23158,-666666666,23778,-666666666
24815,21154,21938,25642,25789,26076,26009,26139,26053,27188
24816,90781,31250,35221,26250,35833,35840,38715,39429,60110
24817,25179,23750,16750,18257,18514,19076,19063,20260,19408
24818,36090,36641,32623,20507,16616,18155,20969,24143,41797
24822,48000,50625,45893,47500,53333,40972,41058,37404,53225
24823,24931,25375,27578,28963,29271,34141,37426,36184,36667
24826,14643,14828,20850,21071,25714,25000,22778,-666666666,24464
24827,28125,37868,43915,46111,48672,53583,57734,50885,60737
24828,21328,23603,24471,21875,19712,18750,19707,20089,26429
24830,24844,26875,33333,57917,,-666666666,28750,-666666666,-666666666
24831,28906,27750,18917,18603,23125,22308,29125,31250,-666666666
24834,50995,51857,53679,53375,50893,40650,40156,-666666666,-666666666
24836,25192,22604,20000,31797,32105,31528,35735,39375,40192
24839,22981,23649,18906,23066,30057,34866,36544,50596,50194
24843,2499,20769,20673,9659,,-666666666,-666666666,-666666666,-666666666
24844,27545,27188,24128,29000,26429,21719,23980,17357,16512
24845,43500,78586,46125,45347,39018,-666666666,-666666666,-666666666,-666666666
24846,36500,26250,13542,13056,,10000,-666666666,-666666666,-666666666
24847,40284,40114,20662,16563,13750,-666666666,-666666666,-666666666,-666666666
24848,9158,9231,9615,9673,13403,-666666666,-666666666,24167,28750
24849,17083,41845,44830,44048,44716,-666666666,43859,43587,-666666666
24850,17639,22031,16875,18571,25318,23750,19028,23482,19844
24851,20917,29063,26250,29213,28009,28029,32292,31250,35393
24853,23846,22813,19744,23971,37955,39208,40357,40278,-666666666
24854,45417,47895,24597,37885,,-666666666,-666666666,-666666666,-666666666
24857,33300,30636,27404,34102,40208,44911,46011,43304,36250
24860,42625,35927,35833,27969,21964,21451,24408,24964,29653
24861,14563,14107,14844,40357,,41250,33500,-666666666,2499
24862,29732,30878,31343,28750,25347,19844,17042,13606,13650
24866,2499,2499,15865,17222,16473,25156,25313,40139,27656
24867,87992,90742,91375,39653,,21843,21417,23417,-666666666
24868,27279,25417,28781,31400,37386,33011,33438,23589,25673
24869,35906,35045,30375,14550,14261,21086,21635,21042,-666666666
24870,40521,41399,36702,33659,30969,32095,35064,37892,41111
24871,14602,14000,13750,19844,25179,26786,35240,31250,46250
24872,21964,21736,17201,17656,15513,17209,18580,23025,24556
24873,22586,18922,20278,20905,30000,31339,57684,41979,49107
24874,33929,32313,34265,33462,35517,44404,48764,50953,55990
24878,15000,15096,16429,22981,23550,24432,25302,26210,27667
24879,15571,19297,18472,19777,19178,19620,19362,19968,28235
24880,72188,56985,48438,24934,24111,24688,24654,-666666666,-666666666
24881,22986,24779,34659,34917,31833,31875,31118,32350,35662
24882,36908,40625,44167,28843,28654,28824,29132,28869,28000
24884,38571,32500,55365,56406,41042,38929,39306,39688,42652
24887,25096,25764,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
24888,26964,26406,50375,50208,,24500,-666666666,24375,-666666666
24892,16546,16364,17946,20510,21940,25848,29000,30595,26000
24894,15833,20536,22569,23233,24005,24211,24228,24254,25833
24898,71111,18603,18681,18750,,-666666666,-666666666,-666666666,-666666666
24901,43519,43766,46926,48382,45608,46566,47649,41044,39607
24910,34282,32566,35000,36860,33797,36845,37113,35959,36094
24915,38077,39375,31477,36042,29761,31806,29154,32457,38214
24916,35798,37500,46339,48897,48485,51364,51118,53333,39853
24918,31844,38895,41525,38214,42837,49167,52035,49205,53325
24920,31184,19781,19236,23250,,21319,20066,-666666666,20278
24924,35370,35956,39375,38929,47222,46750,38264,37760,27019
24925,28250,40545,43529,50439,51771,60112,44327,-666666666,27125
24927,37865,23125,16827,37721,25909,22112,30294,30893,21635
24931,29191,26801,40691,40600,40804,36111,39833,27059,33958
24934,48265,48000,32132,33375,31932,32361,27404,28403,37500
24935,49737,42583,43667,43654,41500,40400,45098,36364,45043
24938,50500,57680,45774,47563,49323,46694,40651,67780,66484
24941,39688,38828,38857,40000,38942,41250,43295,37115,39643
24944,46012,56071,59028,50250,50714,50385,47875,34271,49464
24945,29583,41250,41667,29756,44583,-666666666,29728,31250,30664
24946,31270,31767,32098,35652,38750,41758,42321,43659,47254
24951,45000,35217,34103,32305,43958,33920,34195,48611,45913
24954,34097,32121,34978,32259,36815,32963,34731,37234,40255
24957,31063,33333,33631,101250,92179,104000,102727,107857,-666666666
24962,35417,14333,14012,14107,-666666666,-666666666,-666666666,-666666666,-666666666
24963,39258,44161,46008,38085,37007,35731,39656,43480,51417
24966,29844,29444,30761,31654,24244,31803,31288,32061,32500
24970,36943,36762,31849,28333,33156,37578,39260,38731,43850
24974,33393,33839,34063,40292,40703,40478,35764,37381,38466
24976,51000,51133,53036,53346,29813,36250,40385,37450,37604
24977,29773,29226,44107,48250,46375,42604,50842,48920,36481
24981,43750,44853,41786,41481,36447,36453,35789,36020,37260
24983,41328,38958,45366,45219,36731,33716,32050,31008,31136
24984,11094,11923,33415,34813,35107,33672,33816,-666666666,25714
24986,32242,36188,36438,37417,39244,38716,37705,37353,38728
24991,42686,46551,55430,47429,52727,56875,49900,49504,51771
25002,61065,55208,52500,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666
25003,40250,41114,37264,34716,32649,35878,36311,37224,49184
25005,24938,23029,48523,48077,,-666666666,-666666666,62273,-666666666
25007,45909,78618,39635,50388,38958,50938,36650,48553,-666666666
25008,75385,51607,34620,53667,,-666666666,-666666666,35655,35221
25009,30893,40625,55000,56829,56971,56103,34792,28704,26607
25011,46111,44891,41875,53750,68016,70087,63056,39435,30526
25015,46341,44653,45402,39638,39938,42254,43199,48125,50333
25019,37589,42308,29545,28828,26250,26618,27075,32581,33818
25021,70938,62500,40568,19757,,17757,18836,34500,35556
25022,62880,63274,62688,26103,,-666666666,-666666666,29613,-666666666
25024,40536,47734,48897,62656,45521,35385,35385,35750,28563
25025,36818,78125,41917,81058,80294,56149,-666666666,-666666666,-666666666
25028,22391,37250,35536,39000,36078,35556,28250,19167,24375
25030,41507,22083,42813,24412,38529,45109,48517,50714,49583
25031,55602,56115,57107,55357,43417,43988,36696,32250,46500
25033,48643,47426,37120,39583,41985,43869,47396,48149,47138
25035,27917,29231,26359,29545,29353,24362,19460,19932,25897
25036,39405,38043,38750,41573,40708,39861,42083,58000,-666666666
25039,32156,33472,36667,43333,45357,43454,43708,45125,46744
25040,29231,41923,51477,43674,44097,45139,45114,46917,61397
25043,28512,35556,26964,30403,25400,27317,27727,47857,36042
25044,45833,29265,27826,27386,,35341,28750,39327,41719
25045,42554,41250,38596,37045,38588,39730,40000,40179,36968
25047,37625,29674,22071,23875,23103,20000,21172,-666666666,21786
25048,-666666666,-666666666,-666666666,-666666666,,-666666666,14531,-666666666,-666666666
25049,48964,51279,53036,45333,45952,40962,45208,-666666666,42976
25051,72333,138488,-666666666,30375,,-666666666,-666666666,-666666666,-666666666
25053,34655,36583,34973,35694,36389,35072,36085,36471,45903
25054,45461,38963,-666666666,38720,38314,41688,-666666666,-666666666,-666666666
25057,44250,42614,38929,39732,45900,45650,46111,48902,44602
25059,58846,49375,49306,33646,47625,43750,44038,27986,61250
